Id,Site,Plot,Class,Order,Family,Genera,Species,Tree,Strata,Leaf,SPAD.average,Fresh.weight,Area,Dry.weight,LMA,LDMC,THICKNESS,LNC,LCC,N.C
1730,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Marila,Marila laxiflora,I3 (21859),0,8,NA,2.777,0.011846,0.947,79.94259666,0.341015484,234.4251224,1.732,50.445,0.034334424
1731,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),1,1,NA,3.432,0.014324,1.271,88.73219771,0.370337995,239.5978777,1.976,47.878,0.041271565
1732,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),1,2,NA,2.777,0.012055,1.064,88.2621319,0.383147281,230.3608461,1.947,48.377,0.040246398
1733,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),1,3,NA,3.555,0.015344,1.381,90.00260688,0.388466948,231.6866528,2.033,48.039,0.042319782
1734,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),0,6,NA,3.38,0.014031,1.388,98.92381156,0.410650888,240.8951607,1.598,48.131,0.033201055
1735,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),0,7,NA,4.741,0.018685,1.964,105.1110516,0.414258595,253.7329409,1.591,47.895,0.033218499
1736,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,K3 (21848),0,8,NA,3.378,0.013438,1.525,113.4841494,0.451450562,251.376693,1.683,46.51,0.036185767
1737,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),1,1,NA,1.273,0.005035,0.545,108.2423039,0.428122545,252.8301887,1.597,50.905,0.031372164
1738,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),1,2,NA,0.873,0.003274,0.367,112.0952963,0.420389462,266.6463042,1.735,51.365,0.033777864
1739,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),1,3,NA,1.906,0.006442,0.859,133.3436821,0.450682057,295.8708476,1.691,51.665,0.032730088
1740,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),0,6,NA,0.826,0.003585,0.337,94.0027894,0.407990315,230.404463,1.755,50.411,0.03481383
1741,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),0,7,NA,0.772,0.003285,0.308,93.75951294,0.398963731,235.0076104,1.822,50.997,0.035727592
1742,SANLO,SANLOBALA TRES,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,L3 (21811),0,8,NA,1.738,0.007245,0.726,100.2070393,0.417721519,239.889579,1.524,49.596,0.030728285
1743,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),1,1,NA,0.311,0.001109,0.124,111.8124436,0.398713826,280.4328224,1.194,51.002,0.023410847
1744,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),1,2,NA,0.481,0.001597,0.187,117.0945523,0.388773389,301.1897307,1.555,52.123,0.029833279
1745,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),1,3,NA,0.381,0.0012,0.138,115,0.362204724,317.5,1.622,51.936,0.031230746
1746,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),0,6,NA,0.304,0.001159,0.097,83.69283865,0.319078947,262.295082,1.824,50.919,0.035821599
1747,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),0,7,NA,0.465,0.001774,0.151,85.11837655,0.324731183,262.1195039,1.688,51.609,0.032707474
1748,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,M3 (17742),0,8,NA,0.343,0.001451,0.113,77.87732598,0.329446064,236.3886975,1.437,50.157,0.028650039
1749,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),1,1,NA,4.223,0.016017,1.642,102.5160767,0.388823112,263.6573641,2.089,47.748,0.043750524
1750,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),1,2,NA,5.638,0.021345,2.257,105.739049,0.400319262,264.1368002,2.036,48.119,0.042311769
1751,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),1,3,NA,5.747,0.021418,2.276,106.2657578,0.396032713,268.3257073,1.936,48.42,0.039983478
1752,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),0,6,NA,1.514,0.007269,0.606,83.36772596,0.400264201,208.2817444,2.043,46.847,0.04361005
1753,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),0,7,NA,3.302,0.014847,1.296,87.29036169,0.3924894,222.401832,1.875,47.33,0.039615466
1754,SANLO,SANLOBALA TRES,Dicots,Sapindales,Burseraceae,Protium,Protium panamense,N3 (21842),0,8,NA,2.965,0.013824,1.167,84.41840278,0.393591906,214.4820602,2.122,47.226,0.044932876
1755,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,1,NA,1.932,0.009212,0.853,92.59661311,0.441511387,209.7264438,2.016,51.191,0.039381923
1756,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,2,NA,2.022,0.009457,0.879,92.94702337,0.434718101,213.8098763,1.954,51.331,0.038066665
1757,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,3,NA,2.221,0.010365,0.987,95.22431259,0.444394417,214.278823,2.016,51.478,0.039162361
1758,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,6,NA,3.778,0.016261,1.572,96.67302134,0.416093171,232.3350347,2.046,49.8,0.041084337
1759,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,7,NA,3.782,0.016521,1.601,96.90696689,0.423320994,228.9207675,2.079,49.881,0.041679196
1760,SANLO,SANLOBALA TRES,Dicots,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata,O3 (21827),0,8,NA,2.782,0.012694,1.155,90.98786828,0.415168943,219.1586576,1.974,49.986,0.039491057
1761,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),1,1,NA,2.266,0.007606,0.987,129.7659742,0.435569285,297.9226926,1.64,52.044,0.031511798
1762,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),1,2,NA,2.341,0.008322,1.051,126.2917568,0.448953439,281.3025715,1.509,52.057,0.028987456
1763,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),1,3,NA,1.194,0.005814,0.595,102.3391813,0.498324958,205.3663571,1.334,52.58,0.025370863
1764,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),0,6,NA,1.921,0.006812,0.835,122.5778039,0.434669443,282.0023488,1.425,52.713,0.02703318
1765,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),0,7,NA,2.239,0.007604,0.992,130.4576539,0.443054935,294.4502893,1.424,52.793,0.026973273
1766,SANLO,SANLOBALA TRES,Dicots,Gentianales,Apocynaceae,Aspidosperma,Aspidosperma cruentum,P3 (21828),0,8,NA,2.738,0.009646,1.151,119.3240722,0.420379839,283.8482272,1.381,50.925,0.027118311
1767,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),1,1,NA,3.136,0.00598,1.324,221.4046823,0.422193878,524.4147157,1.038,50.478,0.020563414
1768,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),1,2,NA,3.428,0.006534,1.433,219.3143557,0.418028005,524.6403428,1.037,50.726,0.020443165
1769,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),1,3,NA,3.133,0.005857,1.234,210.6880656,0.393871688,534.9154857,1.076,50.787,0.021186524
1770,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),0,6,NA,4.291,0.008301,1.71,205.9992772,0.398508506,516.9256716,0.999,50.899,0.019627105
1771,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),0,7,NA,3.872,0.007247,1.532,211.3978198,0.395661157,534.2900511,0.951,50.73,0.018746304
1772,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Nectandra,Nectandra purpurea,Q3 (21926),0,8,NA,4.726,0.009454,1.963,207.6369791,0.415361828,499.8942247,0.9,50.622,0.017778831
1773,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),1,1,NA,1.468,0.005993,0.58,96.77957617,0.395095368,244.9524445,2.097,55.85,0.037547001
1774,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),1,2,NA,1.195,0.004816,0.477,99.0448505,0.39916318,248.1312292,2.061,55.507,0.037130452
1775,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),1,3,NA,1.114,0.005041,0.413,81.92818885,0.370736086,220.9878992,2.226,54.44,0.040889052
1776,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),0,6,NA,1.432,0.007368,0.48,65.1465798,0.335195531,194.3539631,2.201,50.85,0.043284169
1777,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),0,7,NA,1.521,0.007201,0.557,77.350368,0.366206443,211.2206638,2.237,54.027,0.041405223
1778,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,R3 (21931),0,8,NA,0.986,0.005143,0.372,72.33132413,0.377281947,191.7168968,2.11,54.174,0.038948573
1779,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,1,NA,1.208,0.006383,0.393,61.56979477,0.325331126,189.2527025,1.947,50.957,0.038208686
1780,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,2,NA,1.402,0.007803,0.463,59.33615276,0.330242511,179.6744842,1.914,50.383,0.037989004
1781,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,3,NA,1.452,0.008101,0.454,56.04246389,0.312672176,179.2371312,1.829,50.088,0.036515732
1782,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,6,NA,1.208,0.007243,0.359,49.56509734,0.29718543,166.7817203,1.747,49.335,0.035410966
1783,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,7,NA,1.292,0.007292,0.373,51.15194734,0.28869969,177.1804717,1.773,50.204,0.035315911
1784,SANLO,SANLOBALA TRES,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,S3 (21927),0,8,NA,1.526,0.008379,0.428,51.08008116,0.280471822,182.1219716,1.838,49.805,0.036903925
1785,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,1,NA,2.286,0.007666,0.85,110.8792069,0.371828521,298.1998435,1.922,51.492,0.037326187
1786,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,2,NA,2.834,0.009597,1.076,112.1183703,0.379675371,295.3006148,1.983,50.949,0.038921274
1787,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,3,NA,3.781,0.012254,1.349,110.0865024,0.35678392,308.5523094,2.082,50.534,0.041199984
1788,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,6,NA,1.624,0.005521,0.588,106.5024452,0.362068966,294.1496106,2.176,51.296,0.042420462
1789,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,7,NA,0.934,0.003292,0.338,102.673147,0.361884368,283.7181045,1.994,50.352,0.039601207
1790,SANLO,SANLOBALA TRES,Dicots,Malpighiales,Clusiaceae,Tovomita,Tovomita longifolia,T3 (17903),0,8,NA,1.908,0.006422,0.698,108.688882,0.365828092,297.103706,2.313,51.645,0.044786523
1791,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,1,NA,0.544,0.001313,0.241,183.5491241,0.443014706,414.3183549,1.745,52.903,0.032984897
1792,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,2,NA,0.561,0.001295,0.247,190.7335907,0.440285205,433.2046332,1.618,52.09,0.031061624
1793,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,3,NA,1.268,0.002987,0.568,190.1573485,0.447949527,424.5061935,1.544,51.262,0.030119777
1794,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,6,NA,0.868,0.002272,0.402,176.9366197,0.463133641,382.0422535,1.782,52.524,0.033927347
1795,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,7,NA,0.535,0.001528,0.234,153.1413613,0.437383178,350.1308901,1.593,52.433,0.03038163
1796,SANLO,SANLOBALA TRES,Dicots,Fabales,Fabaceae-papilionoideae,Ormosia,Ormosia coccinea,U3 (17825),1,8,NA,0.363,0.001041,0.168,161.3832853,0.462809917,348.70317,1.853,52.548,0.035262998
1797,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),1,1,NA,13.742,0.037296,4.463,119.6643072,0.324770776,368.4577435,1.906,52.926,0.036012546
1798,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),1,2,NA,12.261,0.034325,3.981,115.9796067,0.324688035,357.2032047,1.635,46.826,0.034916499
1799,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),1,3,NA,10.498,0.029699,3.374,113.6065187,0.321394551,353.4799151,1.691,51.818,0.032633448
1800,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),0,6,NA,20.795,0.051448,6.183,120.1795988,0.297331089,404.1945265,2.025,51.809,0.039085873
1801,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),0,7,NA,16.216,0.044063,5.51,125.0482264,0.339787864,368.0185189,1.87,52.425,0.035670005
1802,SANLO,SANLOBALA TRES,Dicots,Laurales,Lauraceae,Ocotea,Ocotea ira,V3 (17682),0,8,NA,16.283,0.043576,5.246,120.3873692,0.322176503,373.6689921,1.854,52.05,0.035619597
1803,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),1,1,NA,2.242,0.009653,0.831,86.08722677,0.370651204,232.2594012,2.395,54.319,0.044091386
1804,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),1,2,NA,3.302,0.014566,1.271,87.25799808,0.384918231,226.6922971,2.735,54.031,0.050619089
1805,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),1,3,NA,2.833,0.013346,1.018,76.27753634,0.359336393,212.2733403,2.438,53.627,0.045462174
1806,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),0,6,NA,0.682,0.003346,0.262,78.30245069,0.384164223,203.8254632,2.383,52.638,0.045271477
1807,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),0,7,NA,1.355,0.006283,0.501,79.7389782,0.369741697,215.6613083,2.438,52.756,0.046212753
1808,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Myristicaceae,Virola,Virola sebifera,A4 (18300),0,8,NA,1.427,0.006717,0.526,78.3087688,0.368605466,212.4460325,2.444,51.709,0.047264499
1809,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),1,1,NA,2.729,0.010881,0.991,91.07618785,0.36313668,250.804154,1.643,49.202,0.033392952
1810,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),1,2,NA,2.313,0.00939,0.842,89.66986155,0.364029399,246.3258786,1.635,50.321,0.032491405
1811,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),1,3,NA,1.665,0.006968,0.565,81.08495982,0.339339339,238.9494834,1.709,49.983,0.034191625
1812,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),0,6,NA,1.208,0.004896,0.401,81.90359477,0.331953642,246.7320261,1.414,48.072,0.029414212
1813,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),0,7,NA,4.172,0.017276,1.517,87.80967817,0.363614573,241.4910859,1.746,50.581,0.03451889
1814,SANLO,SANLOBALA QUATRO,Dicots,Rosales,Moraceae,Brosimum,Brosimum utile,B4 (18295),0,8,NA,3.85,0.016634,1.291,77.61211975,0.335324675,231.4536492,1.492,48.289,0.030897306
1815,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,1,NA,1.196,0.005743,0.539,93.85338673,0.450668896,208.253526,1.878,52.088,0.03605437
1816,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,2,NA,1.145,0.005212,0.503,96.50805833,0.43930131,219.6853415,1.941,51.137,0.037956861
1817,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,3,NA,0.48,0.002362,0.21,88.90770533,0.4375,203.2176122,1.75,51.998,0.033655141
1818,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,6,NA,0.874,0.003858,0.361,93.57179886,0.413043478,226.5422499,2.579,51.88,0.049710871
1819,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,7,NA,0.844,0.003811,0.351,92.10181055,0.415876777,221.4641826,2.511,51.727,0.048543314
1820,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Melastomataceae,Miconia,Miconia minutiflora,C4 (18279),1,8,NA,1.275,0.005552,0.573,103.2060519,0.449411765,229.6469741,1.86,52.702,0.035292778
1821,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),1,1,NA,2.821,0.012167,1.09,89.58658667,0.386387806,231.8566615,1.755,46.681,0.037595596
1822,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),1,2,NA,2.929,0.012945,1.182,91.30938586,0.4035507,226.2649672,1.929,46.157,0.041792144
1823,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),1,3,NA,3.01,0.013173,1.197,90.8676839,0.397674419,228.4976847,1.92,46.541,0.041253948
1824,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),0,6,NA,3.466,0.015693,1.349,85.96189384,0.389209463,220.8628051,2.01,46.684,0.043055437
1825,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),0,7,NA,3.255,0.014541,1.362,93.66618527,0.41843318,223.849804,2.058,46.068,0.044673092
1826,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Burseraceae,Trattinnickia,Trattinnickia aspera,D4 (18265),0,8,NA,3.458,0.015198,1.41,92.77536518,0.407750145,227.5299381,1.98,45.016,0.043984361
1827,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),1,1,NA,1.119,0.003914,0.392,100.1532959,0.350312779,285.8967808,1.682,47.705,0.035258359
1828,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),1,2,NA,0.66,0.002154,0.206,95.636026,0.312121212,306.4066852,1.775,47.232,0.037580454
1829,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),1,3,NA,0.905,0.002937,0.316,107.5927818,0.349171271,308.1375553,1.679,46.221,0.03632548
1830,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),0,6,NA,0.507,0.00178,0.178,100,0.351084813,284.8314607,1.474,45.727,0.032234785
1831,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),0,7,NA,0.349,0.001211,0.116,95.78860446,0.332378223,288.1915772,1.395,44.694,0.031212243
1832,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,E4 (18273),0,8,NA,0.908,0.003121,0.341,109.2598526,0.375550661,290.9323935,1.738,40.642,0.042763644
1833,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),1,1,NA,0.858,0.002334,0.351,150.3856041,0.409090909,367.6092545,1.833,48.175,0.03804878
1834,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),1,2,NA,0.814,0.002206,0.346,156.8449683,0.425061425,368.9936537,1.987,47.527,0.041807815
1835,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),1,3,NA,0.777,0.002583,0.317,122.725513,0.407979408,300.8130081,2.091,47.647,0.043885239
1836,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),0,6,NA,0.55,0.001424,0.211,148.1741573,0.383636364,386.2359551,1.704,46.1,0.036963124
1837,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),0,7,NA,0.682,0.001889,0.269,142.403388,0.394428152,361.037586,1.925,46.897,0.041047402
1838,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,F4 (18357),0,8,NA,0.678,0.002031,0.234,115.2141802,0.345132743,333.8257016,1.836,47.48,0.038668913
1839,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,1,NA,0.816,0.003476,0.275,79.11392405,0.337009804,234.7525892,1.779,51.455,0.0345739
1840,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,2,NA,1.348,0.006696,0.478,71.38590203,0.354599407,201.3142174,1.97,52.381,0.037609057
1841,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,3,NA,1.426,0.007357,0.534,72.58393367,0.374474053,193.8290064,1.957,52.196,0.037493295
1842,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,6,NA,0.845,0.004526,0.268,59.2134335,0.317159763,186.699072,2.02,52.061,0.038800638
1843,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,7,NA,1.116,0.005896,0.354,60.04070556,0.317204301,189.2808684,1.717,50.341,0.034107388
1844,SANLO,SANLOBALA QUATRO,Dicots,Magnoliales,Annonaceae,Guatteria,Guatteria dumetorum,G4 (18361),0,8,NA,1.155,0.006247,0.378,60.50904434,0.327272727,184.8887466,2.039,51.101,0.039901372
1845,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,1,NA,0.541,0.001614,0.21,130.1115242,0.388170055,335.1920694,1.59,48.951,0.032481461
1846,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,2,NA,0.551,0.00155,0.213,137.4193548,0.386569873,355.483871,1.57,49.498,0.031718453
1847,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,3,NA,0.616,0.001889,0.235,124.4044468,0.381493506,326.0984648,1.629,49.737,0.032752277
1848,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,6,NA,0.561,0.001788,0.2,111.8568233,0.356506239,313.7583893,1.945,48.355,0.040223348
1849,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,7,NA,0.843,0.002474,0.2,80.84074373,0.237247924,340.7437348,1.462,48.896,0.029900196
1850,SANLO,SANLOBALA QUATRO,Dicots,Myrtales,Vochysiaceae,Vochysia,Vochysia ferruginea,H4 (18541),1,8,NA,0.596,0.001864,0.237,127.1459227,0.397651007,319.7424893,1.56,48.387,0.032240064
1851,SANLO,SANLOBALA QUATRO,Dicots,Sapindales,Simaroubaceae,Simarouba,Simarouba amara,I4 (18263),1,1,NA,0.658,0.003195,0.246,76.99530516,0.373860182,205.9467919,1.998,49.584,0.040295257
